Power words: ['suicid', 'die']
original:  just saw ad on cnn for contrave diet pills  may cause suicidal thoughts or manic episodes otherwise all good win
bupropion 2017-01-01~2017-02-01.txt_23872 case: 2
Power words: ['suicid', 'die']
original:  just saw ad on cnn for contrave diet pills  may cause suicidal thoughts or manic episodes otherwise all good win
bupropion 2017-01-01~2017-02-01.txt_23966 case: 2
Power words: ['suicid', 'fuck']
original:  take contrave it will help you lose weight with the tiny side affect making you want to commit suicidennfucking commercials are ridiculous
bupropion 2017-01-01~2017-02-01.txt_23966 case: 2
Power words: ['suicid', 'fuck']
original:  take contrave it will help you lose weight with the tiny side affect making you want to commit suicidennfucking commercials are ridiculous
bupropion 2017-01-01~2017-02-01.txt_23996 case: 2
Power words: ['suicid', 'end']
original:  there's a new rx weight loss pill called contrave first warning is it may increase suicidal tendancies in 
bupropion 2017-01-01~2017-02-01.txt_23996 case: 2
Power words: ['suicid', 'end']
original:  there's a new rx weight loss pill called contrave first warning is it may increase suicidal tendancies in 
bupropion 2017-01-01~2017-02-01.txt_24044 case: 2
Power words: ['suicid', 'live']
original:  as per the commercial contrave may increase suicidal thoughts seizures increase in blood pressure amp; heart rate amp; liver damage  orex
bupropion 2017-01-01~2017-02-01.txt_24044 case: 2
Power words: ['suicid', 'live']
original:  as per the commercial contrave may increase suicidal thoughts seizures increase in blood pressure amp; heart rate amp; liver damage  orex
bupropion 2017-01-01~2017-02-01.txt_24133 case: 2
Power words: ['sleep', 'without']
original:  wellbutrin xl for my depression nlexapro for my anxiety and also depression nrisperdal to help me sleep because i'm not able to without it
bupropion 2017-01-01~2017-02-01.txt_24133 case: 2
Power words: ['sleep', 'without']
original:  wellbutrin xl for my depression nlexapro for my anxiety and also depression nrisperdal to help me sleep because i'm not able to without it
bupropion 2017-01-01~2017-02-01.txt_24380 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're anemic without it but greed never goes away; sunshine is ever out of reach
bupropion 2017-01-01~2017-02-01.txt_24380 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're anemic without it but greed never goes away; sunshine is ever out of reach
bupropion 2017-01-01~2017-02-01.txt_24389 case: 2
Power words: ['end', 'die']
original:  it's this new diet tosses spinach blueberries froyo and a handful of wellbutrin into blender i feel amazing
bupropion 2017-01-01~2017-02-01.txt_24389 case: 2
Power words: ['end', 'die']
original:  it's this new diet tosses spinach blueberries froyo and a handful of wellbutrin into blender i feel amazing
bupropion 2017-01-01~2017-02-01.txt_24583 case: 2
Power words: ['die', 'hang']
original:  followup with doctor after  weeks of wellbutrin and she only really talked about changing my diet
bupropion 2017-01-01~2017-02-01.txt_24583 case: 2
Power words: ['die', 'hang']
original:  followup with doctor after  weeks of wellbutrin and she only really talked about changing my diet
bupropion 2017-02-01~2017-03-01.txt_24780 case: 2
Power words: ['suicid', 'die']
original:  one ingredient from contrave may increase the incidence of suicidal thoughts  nnyeah that's enough thanks
bupropion 2017-02-01~2017-03-01.txt_24780 case: 2
Power words: ['suicid', 'die']
original:  one ingredient from contrave may increase the incidence of suicidal thoughts  nnyeah that's enough thanks
bupropion 2017-02-01~2017-03-01.txt_24798 case: 2
Power words: ['end', 'never']
original:   no it's very sexist where are the men?nwould never recommend it because of the 'mercial' contrave
bupropion 2017-02-01~2017-03-01.txt_24798 case: 2
Power words: ['end', 'never']
original:   no it's very sexist where are the men?nwould never recommend it because of the 'mercial' contrave
bupropion 2017-02-01~2017-03-01.txt_24802 case: 2
Power words: ['suicid', 'die']
original:  contrave is a prescription diet aid a side effect is suicidal thoughts especially  in teens and young adults  this gets fda approval??
bupropion 2017-02-01~2017-03-01.txt_24802 case: 2
Power words: ['suicid', 'die']
original:  contrave is a prescription diet aid a side effect is suicidal thoughts especially  in teens and young adults  this gets fda approval??
bupropion 2017-02-01~2017-03-01.txt_24852 case: 2
Power words: ['die', 'hang']
original:  change in diet persistence and i took contrave medicine
bupropion 2017-02-01~2017-03-01.txt_24852 case: 2
Power words: ['die', 'hang']
original:  change in diet persistence and i took contrave medicine
bupropion 2017-02-01~2017-03-01.txt_24876 case: 2
Power words: ['end', 'plan']
original:  just started wellbutrin birthday is this weekend had plans for alcohol and cocaine 
bupropion 2017-02-01~2017-03-01.txt_24876 case: 2
Power words: ['end', 'plan']
original:  just started wellbutrin birthday is this weekend had plans for alcohol and cocaine 
bupropion 2017-02-01~2017-03-01.txt_24877 case: 2
Power words: ['end', 'plan']
original:  just started wellbutrin birthday is this weekend had plans for alcohol and cocaine 
bupropion 2017-02-01~2017-03-01.txt_24877 case: 2
Power words: ['end', 'plan']
original:  just started wellbutrin birthday is this weekend had plans for alcohol and cocaine 
bupropion 2017-02-01~2017-03-01.txt_24937 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're miserable without it but apoplexy never goes away; communism is ever out of reach
bupropion 2017-02-01~2017-03-01.txt_24937 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're miserable without it but apoplexy never goes away; communism is ever out of reach
bupropion 2017-02-01~2017-03-01.txt_24970 case: 2
Power words: ['fuck', 'hang']
original:  this is fucking real fun fact u r not by any means supposed to drink while on wellbutrin day hangovers lmfao
bupropion 2017-02-01~2017-03-01.txt_24970 case: 2
Power words: ['fuck', 'hang']
original:  this is fucking real fun fact u r not by any means supposed to drink while on wellbutrin day hangovers lmfao
bupropion 2017-02-01~2017-03-01.txt_25023 case: 2
Power words: ['sleep', 'fuck']
original:  i swear this wellbutrin is fucking with my sleep i've been sleeping horribly lately
bupropion 2017-02-01~2017-03-01.txt_25023 case: 2
Power words: ['sleep', 'fuck']
original:  i swear this wellbutrin is fucking with my sleep i've been sleeping horribly lately
bupropion 2017-02-01~2017-03-01.txt_25171 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're bizarre without it but helplessness never goes away; hope is ever out of reach
bupropion 2017-02-01~2017-03-01.txt_25171 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're bizarre without it but helplessness never goes away; hope is ever out of reach
bupropion 2017-02-01~2017-03-01.txt_25234 case: 2
Power words: ['kill', 'end']
original:  i would recommend wellbutrin no weight gain doesn't kill libido and gives you energy so it's great to take in the morning
bupropion 2017-02-01~2017-03-01.txt_25234 case: 2
Power words: ['kill', 'end']
original:  i would recommend wellbutrin no weight gain doesn't kill libido and gives you energy so it's great to take in the morning
bupropion 2017-02-01~2017-03-01.txt_25259 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're empty without it but existential crisis never goes away; hope is ever out of reach
bupropion 2017-02-01~2017-03-01.txt_25259 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're empty without it but existential crisis never goes away; hope is ever out of reach
bupropion 2017-02-01~2017-03-01.txt_25289 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're blunt without it but meaninglessness never goes away; bliss is ever out of reach
bupropion 2017-02-01~2017-03-01.txt_25289 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're blunt without it but meaninglessness never goes away; bliss is ever out of reach
bupropion 2017-02-01~2017-03-01.txt_25312 case: 2
Power words: ['without', 'fuck']
original:  fucking wellbutrin i can't drink as much coffee as i used to without getting heart palpitations and shaky hands and then insomnia
bupropion 2017-02-01~2017-03-01.txt_25312 case: 2
Power words: ['without', 'fuck']
original:  fucking wellbutrin i can't drink as much coffee as i used to without getting heart palpitations and shaky hands and then insomnia
bupropion 2017-03-01~2017-04-01.txt_25613 case: 2
Power words: ['end', 'hang']
original:  healthtip  when lifestyle changes fail there are  approved drugs for obesity (xenical belviq contrave qsymia saxenda injections)
bupropion 2017-03-01~2017-04-01.txt_25613 case: 2
Power words: ['end', 'hang']
original:  healthtip  when lifestyle changes fail there are  approved drugs for obesity (xenical belviq contrave qsymia saxenda injections)
bupropion 2017-03-01~2017-04-01.txt_25648 case: 2
Power words: ['without', 'fuck']
original:  i feel sad as fuck without my wellbutrin medicine it's for depression
bupropion 2017-03-01~2017-04-01.txt_25648 case: 2
Power words: ['without', 'fuck']
original:  i feel sad as fuck without my wellbutrin medicine it's for depression
bupropion 2017-03-01~2017-04-01.txt_25673 case: 2
Power words: ['never', 'sleep']
original:  pro tip if you want to never sleep again take prednisone cortisone amp; wellbutrin in one day
bupropion 2017-03-01~2017-04-01.txt_25673 case: 2
Power words: ['never', 'sleep']
original:  pro tip if you want to never sleep again take prednisone cortisone amp; wellbutrin in one day
bupropion 2017-03-01~2017-04-01.txt_25792 case: 2
Power words: ['die', 'hang']
original:  adderall wellbutrin xanax and a couple supps that probably have questionable legality sun lamp and diet change too
bupropion 2017-03-01~2017-04-01.txt_25792 case: 2
Power words: ['die', 'hang']
original:  adderall wellbutrin xanax and a couple supps that probably have questionable legality sun lamp and diet change too
bupropion 2017-03-01~2017-04-01.txt_25822 case: 2
Power words: ['end', 'hang']
original:  gl with any med change but fwiw i took wellbutrin for a while for bipolar and it ended up making me much more prone to anxiety
bupropion 2017-03-01~2017-04-01.txt_25822 case: 2
Power words: ['end', 'hang']
original:  gl with any med change but fwiw i took wellbutrin for a while for bipolar and it ended up making me much more prone to anxiety
bupropion 2017-03-01~2017-04-01.txt_26110 case: 2
Power words: ['never', 'fuck']
original:   hmm i've never heard of that i used to take wellbutrin but that just fucked me up even more
bupropion 2017-03-01~2017-04-01.txt_26110 case: 2
Power words: ['never', 'fuck']
original:   hmm i've never heard of that i used to take wellbutrin but that just fucked me up even more
bupropion 2017-03-01~2017-04-01.txt_26197 case: 2
Power words: ['end', 'fuck']
original:  antsy as fuck to leave work today  hour before end of shift realize i wont touch a guinea pig for  weeks start crying wellbutrin
bupropion 2017-03-01~2017-04-01.txt_26197 case: 2
Power words: ['end', 'fuck']
original:  antsy as fuck to leave work today  hour before end of shift realize i wont touch a guinea pig for  weeks start crying wellbutrin
bupropion 2017-03-01~2017-04-01.txt_26211 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're asphyxiating without it but consciousness never goes away; nirvana is ever out of reach
bupropion 2017-03-01~2017-04-01.txt_26211 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're asphyxiating without it but consciousness never goes away; nirvana is ever out of reach
bupropion 2017-03-01~2017-04-01.txt_26225 case: 2
Power words: ['plan', 'fuck']
original:  abilify ncymbalta nlexapronpaxil nprozacnwellbutrinnnofuckingtrumpnnnamesfornewplanets
bupropion 2017-03-01~2017-04-01.txt_26225 case: 2
Power words: ['plan', 'fuck']
original:  abilify ncymbalta nlexapronpaxil nprozacnwellbutrinnnofuckingtrumpnnnamesfornewplanets
bupropion 2017-03-01~2017-04-01.txt_26283 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're blushing without it but confusion never goes away; cohesion is ever out of reach
bupropion 2017-03-01~2017-04-01.txt_26283 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're blushing without it but confusion never goes away; cohesion is ever out of reach
bupropion 2017-04-01~2017-05-01.txt_26380 case: 2
Power words: ['kill', 'end']
original:  itm if u don't lose weightno worries side effects can kill you contrave  noagenda
bupropion 2017-04-01~2017-05-01.txt_26380 case: 2
Power words: ['kill', 'end']
original:  itm if u don't lose weightno worries side effects can kill you contrave  noagenda
bupropion 2017-04-01~2017-05-01.txt_26386 case: 2
Power words: ['suicid', 'die']
original:  anybody see the contrave weight loss commercial? pill sound great until they said studies showed an increase in suicidal thoughts uddudeduddudedudduded
bupropion 2017-04-01~2017-05-01.txt_26386 case: 2
Power words: ['suicid', 'die']
original:  anybody see the contrave weight loss commercial? pill sound great until they said studies showed an increase in suicidal thoughts uddudeduddudedudduded
bupropion 2017-04-01~2017-05-01.txt_26770 case: 2
Power words: ['note', 'end']
original:  patient has requested her wellbutrin be discontinued nope only med i ever liked for my hypersomnia genderedmedicalnotes 
bupropion 2017-04-01~2017-05-01.txt_26770 case: 2
Power words: ['note', 'end']
original:  patient has requested her wellbutrin be discontinued nope only med i ever liked for my hypersomnia genderedmedicalnotes 
bupropion 2017-04-01~2017-05-01.txt_26804 case: 2
Power words: ['sleep', 'hang']
original:  wellbutrin changed my life day  i sat down and wrote an entire paper start to finish and fell asleep at  pm
bupropion 2017-04-01~2017-05-01.txt_26804 case: 2
Power words: ['sleep', 'hang']
original:  wellbutrin changed my life day  i sat down and wrote an entire paper start to finish and fell asleep at  pm
bupropion 2017-04-01~2017-05-01.txt_27064 case: 2
Power words: ['sleep', 'dead']
original:  i took the wellbutrin because i can't afford to sleep so i'm just dead
bupropion 2017-04-01~2017-05-01.txt_27064 case: 2
Power words: ['sleep', 'dead']
original:  i took the wellbutrin because i can't afford to sleep so i'm just dead
bupropion 2017-04-01~2017-05-01.txt_27103 case: 2
Power words: ['end', 'never']
original:  zyban is never solution smokers anonymous  has 'unique' agenda ;' god green solutions amp; patches have failed for me will amp; determination
bupropion 2017-04-01~2017-05-01.txt_27103 case: 2
Power words: ['end', 'never']
original:  zyban is never solution smokers anonymous  has 'unique' agenda ;' god green solutions amp; patches have failed for me will amp; determination
bupropion 2017-05-01~2017-06-01.txt_27270 case: 2
Power words: ['end', 'die']
original:  arna newdata belviq yearlyquarterly sales see major decline for diet weightloss its growth saxenda contrave qsymia leaders oprah
bupropion 2017-05-01~2017-06-01.txt_27270 case: 2
Power words: ['end', 'die']
original:  arna newdata belviq yearlyquarterly sales see major decline for diet weightloss its growth saxenda contrave qsymia leaders oprah
bupropion 2017-05-01~2017-06-01.txt_27435 case: 2
Power words: ['end', 'sleep']
original:  i'm taking meds seroquel trileptal buspar amp; wellbutrin i sleep a lot try to get out on walks my boyfriend is supportive i have  cats
bupropion 2017-05-01~2017-06-01.txt_27435 case: 2
Power words: ['end', 'sleep']
original:  i'm taking meds seroquel trileptal buspar amp; wellbutrin i sleep a lot try to get out on walks my boyfriend is supportive i have  cats
bupropion 2017-05-01~2017-06-01.txt_27484 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're disgusting without it but sloth never goes away; comfort is ever out of reach
bupropion 2017-05-01~2017-06-01.txt_27484 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're disgusting without it but sloth never goes away; comfort is ever out of reach
bupropion 2017-05-01~2017-06-01.txt_27680 case: 2
Power words: ['suicid', 'end']
original:  georgearaiza wellbutrin can end your cravings for meth doing meth while on wellbutrin can cause suicidal ideation amp; sickness
bupropion 2017-05-01~2017-06-01.txt_27680 case: 2
Power words: ['suicid', 'end']
original:  georgearaiza wellbutrin can end your cravings for meth doing meth while on wellbutrin can cause suicidal ideation amp; sickness
bupropion 2017-05-01~2017-06-01.txt_27769 case: 2
Power words: ['end', 'alone']
original:  i spend time with my friends wellbutrin amp; effexor uddude0 also as an introvert i need my alone time where i read watch tv or just chill out
bupropion 2017-05-01~2017-06-01.txt_27769 case: 2
Power words: ['end', 'alone']
original:  i spend time with my friends wellbutrin amp; effexor uddude0 also as an introvert i need my alone time where i read watch tv or just chill out
bupropion 2017-05-01~2017-06-01.txt_27850 case: 2
Power words: ['without', 'hang']
original:  if it becomes law i'm going to 's office without my wellbutrin  he'll change his mind in a hurry then but it'll be too late 
bupropion 2017-05-01~2017-06-01.txt_27850 case: 2
Power words: ['without', 'hang']
original:  if it becomes law i'm going to 's office without my wellbutrin  he'll change his mind in a hurry then but it'll be too late 
bupropion 2017-05-01~2017-06-01.txt_27882 case: 2
Power words: ['end', 'never']
original:  being on prozac and wellbutrin so far feels like you've had  beers but it never ends and you never get sober and you can never go home
bupropion 2017-05-01~2017-06-01.txt_27882 case: 2
Power words: ['end', 'never']
original:  being on prozac and wellbutrin so far feels like you've had  beers but it never ends and you never get sober and you can never go home
bupropion 2017-05-01~2017-06-01.txt_27943 case: 2
Power words: ['live', 'without']
original:  zyban without a prescription online with overnight delivery 
bupropion 2017-05-01~2017-06-01.txt_27943 case: 2
Power words: ['live', 'without']
original:  zyban without a prescription online with overnight delivery 
bupropion 2017-06-01~2017-07-01.txt_28009 case: 2
Power words: ['die', 'hang']
original:  news nasdaq omx globenewswire diet docus new contrave prescription addresses  investorshangout
bupropion 2017-06-01~2017-07-01.txt_28009 case: 2
Power words: ['die', 'hang']
original:  news nasdaq omx globenewswire diet docus new contrave prescription addresses  investorshangout
bupropion 2017-06-01~2017-07-01.txt_28014 case: 2
Power words: ['live', 'die']
original:  diet doc's new contrave prescription addresses weight loss' main obstacle u insatiable cravingsu  rawfoodlivefood
bupropion 2017-06-01~2017-07-01.txt_28014 case: 2
Power words: ['live', 'die']
original:  diet doc's new contrave prescription addresses weight loss' main obstacle u insatiable cravingsu  rawfoodlivefood
bupropion 2017-06-01~2017-07-01.txt_28074 case: 2
Power words: ['end', 'never']
original:  wellbutrin for adhd tendencies? ehhh let's try another thing and never mention this again
bupropion 2017-06-01~2017-07-01.txt_28074 case: 2
Power words: ['end', 'never']
original:  wellbutrin for adhd tendencies? ehhh let's try another thing and never mention this again
bupropion 2017-06-01~2017-07-01.txt_28180 case: 2
Power words: ['without', 'fuck']
original:  i need help i need a health advocate amp; i need better treatment but also i just need some inhalers amp; my fucking wellbutrin without a fight
bupropion 2017-06-01~2017-07-01.txt_28180 case: 2
Power words: ['without', 'fuck']
original:  i need help i need a health advocate amp; i need better treatment but also i just need some inhalers amp; my fucking wellbutrin without a fight
bupropion 2017-06-01~2017-07-01.txt_28187 case: 2
Power words: ['sleep', 'die']
original:  two diet cokes a coffee and a wellbutrin and i'm still dying i even got  hrs of sleep
bupropion 2017-06-01~2017-07-01.txt_28187 case: 2
Power words: ['sleep', 'die']
original:  two diet cokes a coffee and a wellbutrin and i'm still dying i even got  hrs of sleep
bupropion 2017-06-01~2017-07-01.txt_28231 case: 2
Power words: ['without', 'hang']
original:  i love myself a lot doesn't change the fact without adhd medication and wellbutrin i head towards a nervous breakdown
bupropion 2017-06-01~2017-07-01.txt_28231 case: 2
Power words: ['without', 'hang']
original:  i love myself a lot doesn't change the fact without adhd medication and wellbutrin i head towards a nervous breakdown
bupropion 2017-06-01~2017-07-01.txt_28240 case: 2
Power words: ['end', 'hang']
original:  psych med changes suck in the shortterm i have wellbutrin withdrawal do not recommend
bupropion 2017-06-01~2017-07-01.txt_28240 case: 2
Power words: ['end', 'hang']
original:  psych med changes suck in the shortterm i have wellbutrin withdrawal do not recommend
bupropion 2017-06-01~2017-07-01.txt_28324 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're rasping without it but mortality never goes away; climax is ever out of reach
bupropion 2017-06-01~2017-07-01.txt_28324 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're rasping without it but mortality never goes away; climax is ever out of reach
bupropion 2017-06-01~2017-07-01.txt_28335 case: 2
Power words: ['live', 'waste']
original:  they said i could have kidney and liver damage my reg pay did a genomic test wellbutrin was a waste i took celexa paxil and zoloft
bupropion 2017-06-01~2017-07-01.txt_28335 case: 2
Power words: ['live', 'waste']
original:  they said i could have kidney and liver damage my reg pay did a genomic test wellbutrin was a waste i took celexa paxil and zoloft
bupropion 2017-06-01~2017-07-01.txt_28363 case: 2
Power words: ['never', 'sleep']
original:  i was never given that just ritalin for day then benadryl to sleep and wellbutrin through the rest of the day
bupropion 2017-06-01~2017-07-01.txt_28363 case: 2
Power words: ['never', 'sleep']
original:  i was never given that just ritalin for day then benadryl to sleep and wellbutrin through the rest of the day
bupropion 2017-06-01~2017-07-01.txt_28440 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're colonialist without it but fear never goes away; bliss is ever out of reach
bupropion 2017-06-01~2017-07-01.txt_28440 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're colonialist without it but fear never goes away; bliss is ever out of reach
bupropion 2017-06-01~2017-07-01.txt_28521 case: 2
Power words: ['suicid', 'end']
original:  effexor made suicidal ideations more vivid for me and wellbutrin made me more anxious would not recommend
bupropion 2017-06-01~2017-07-01.txt_28521 case: 2
Power words: ['suicid', 'end']
original:  effexor made suicidal ideations more vivid for me and wellbutrin made me more anxious would not recommend
bupropion 2017-06-01~2017-07-01.txt_28565 case: 2
Power words: ['sleep', 'hang']
original:  up an hour earlier than i needed to be too hype to sleep (also they changed my wellbutrin dosage but whatever) toolventurenn
bupropion 2017-06-01~2017-07-01.txt_28565 case: 2
Power words: ['sleep', 'hang']
original:  up an hour earlier than i needed to be too hype to sleep (also they changed my wellbutrin dosage but whatever) toolventurenn
bupropion 2017-06-01~2017-07-01.txt_28584 case: 2
Power words: ['die', 'fuck']
original:  my wellbutrin is making me have way too many dreams abt my ex and i want to fucking die
bupropion 2017-06-01~2017-07-01.txt_28584 case: 2
Power words: ['die', 'fuck']
original:  my wellbutrin is making me have way too many dreams abt my ex and i want to fucking die
bupropion 2017-06-01~2017-07-01.txt_28590 case: 2
Power words: ['sleep', 'without']
original:  yay its been a few weeks without wellbutrin and i can sleep at night again without the extra sleep meds w00t spoonieproblems fb
bupropion 2017-06-01~2017-07-01.txt_28590 case: 2
Power words: ['sleep', 'without']
original:  yay its been a few weeks without wellbutrin and i can sleep at night again without the extra sleep meds w00t spoonieproblems fb
bupropion 2017-06-01~2017-07-01.txt_28604 case: 2
Power words: ['sleep', 'fuck']
original:  it's am and i doubt i'll sleep anytime soon my sleep schedule is fucked because of my wellbutrin
bupropion 2017-06-01~2017-07-01.txt_28604 case: 2
Power words: ['sleep', 'fuck']
original:  it's am and i doubt i'll sleep anytime soon my sleep schedule is fucked because of my wellbutrin
bupropion 2017-06-01~2017-07-01.txt_28641 case: 2
Power words: ['note', 'waste']
original:  neurontin and wellbutrin produce zero euphorichigh effects nnon a related note i took 0mg clonidine yesterday whiteboywasted
bupropion 2017-06-01~2017-07-01.txt_28641 case: 2
Power words: ['note', 'waste']
original:  neurontin and wellbutrin produce zero euphorichigh effects nnon a related note i took 0mg clonidine yesterday whiteboywasted
bupropion 2017-07-01~2017-08-01.txt_28689 case: 2
Power words: ['never', 'live']
original:  contrave vs belviq  i live in california amp; used cvs to fill my belviq prescription and i never paid more than  
bupropion 2017-07-01~2017-08-01.txt_28689 case: 2
Power words: ['never', 'live']
original:  contrave vs belviq  i live in california amp; used cvs to fill my belviq prescription and i never paid more than  
bupropion 2017-07-01~2017-08-01.txt_28761 case: 2
Power words: ['sleep', 'without']
original:  remeron added to my wellbutrin vyvanse propranolol made me sleep and eat all day i wish i could function without anxietylethargy
bupropion 2017-07-01~2017-08-01.txt_28761 case: 2
Power words: ['sleep', 'without']
original:  remeron added to my wellbutrin vyvanse propranolol made me sleep and eat all day i wish i could function without anxietylethargy
bupropion 2017-07-01~2017-08-01.txt_28977 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're pathetic without it but apathy never goes away; faith is ever out of reach
bupropion 2017-07-01~2017-08-01.txt_28977 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're pathetic without it but apathy never goes away; faith is ever out of reach
bupropion 2017-07-01~2017-08-01.txt_29040 case: 2
Power words: ['never', 'hang']
original:  i never notice a change with prozac until periods of nonuse; wellbutrin feels like a gentle push of forward momentum
bupropion 2017-07-01~2017-08-01.txt_29040 case: 2
Power words: ['never', 'hang']
original:  i never notice a change with prozac until periods of nonuse; wellbutrin feels like a gentle push of forward momentum
bupropion 2017-07-01~2017-08-01.txt_29138 case: 2
Power words: ['live', 'without']
original:  i was dying inside amp; then wellbutrin came to the party bless psychotropic meds i don't know how anyone lives in this world without them
bupropion 2017-07-01~2017-08-01.txt_29138 case: 2
Power words: ['live', 'without']
original:  i was dying inside amp; then wellbutrin came to the party bless psychotropic meds i don't know how anyone lives in this world without them
bupropion 2017-07-01~2017-08-01.txt_29264 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're asinine without it but loneliness never goes away; ecstasy is ever out of reach
bupropion 2017-07-01~2017-08-01.txt_29264 case: 2
Power words: ['never', 'without']
original:  don't forget your wellbutrin you're asinine without it but loneliness never goes away; ecstasy is ever out of reach
bupropion 2017-07-01~2017-08-01.txt_29357 case: 2
Power words: ['end', 'fuck']
original:  i feel this zoloft fucked me up really badly but helped my friends wellbutrin is the only thing that worked for me
bupropion 2017-07-01~2017-08-01.txt_29357 case: 2
Power words: ['end', 'fuck']
original:  i feel this zoloft fucked me up really badly but helped my friends wellbutrin is the only thing that worked for me
bupropion 2017-08-01~2017-09-01.txt_29465 case: 2
Power words: ['live', 'dead']
original:  he must've asked for a udcuddufe0foneless wall smh (is this meme my depression alive or my will to live dead?)
bupropion 2017-08-01~2017-09-01.txt_29465 case: 2
Power words: ['live', 'dead']
original:  he must've asked for a udcuddufe0foneless wall smh (is this meme my depression alive or my will to live dead?)
bupropion 2017-08-01~2017-09-01.txt_30046 case: 2
Power words: ['sleep', 'fuck']
original:  ok im gonna quietly take a couple of wellbutrin and try and go to sleep tomorrow my anxiety is gonna be through the fucking roof
bupropion 2017-08-01~2017-09-01.txt_30046 case: 2
Power words: ['sleep', 'fuck']
original:  ok im gonna quietly take a couple of wellbutrin and try and go to sleep tomorrow my anxiety is gonna be through the fucking roof
bupropion 2017-09-01~2017-10-01.txt_30284 case: 2
Power words: ['suicid', 'never']
original:  wtf contrave reduces hunger never mind warning about suicidal thoughts etc etc uddude try fewer carbs more produceprotein and exerciseuddudca
bupropion 2017-09-01~2017-10-01.txt_30284 case: 2
Power words: ['suicid', 'never']
original:  wtf contrave reduces hunger never mind warning about suicidal thoughts etc etc uddude try fewer carbs more produceprotein and exerciseuddudca
bupropion 2017-09-01~2017-10-01.txt_30317 case: 2
Power words: ['suicid', 'die']
original:  commercial for contrave diet pill first side effect depression and thoughts of suicide no big biggirls are used to those feelings uddude0
bupropion 2017-09-01~2017-10-01.txt_30317 case: 2
Power words: ['suicid', 'die']
original:  commercial for contrave diet pill first side effect depression and thoughts of suicide no big biggirls are used to those feelings uddude0
bupropion 2017-09-01~2017-10-01.txt_30425 case: 2
Power words: ['suicid', 'fuck']
original:  fuck wellbutrin it made me so suicidal
bupropion 2017-09-01~2017-10-01.txt_30425 case: 2
Power words: ['suicid', 'fuck']
original:  fuck wellbutrin it made me so suicidal
bupropion 2017-09-01~2017-10-01.txt_30440 case: 2
Power words: ['end', 'never']
original:  wellbutrin didn't increase ur heart rate or bp?  the only med that i will never ever ever recommend is effexor
bupropion 2017-09-01~2017-10-01.txt_30440 case: 2
Power words: ['end', 'never']
original:  wellbutrin didn't increase ur heart rate or bp?  the only med that i will never ever ever recommend is effexor
bupropion 2017-09-01~2017-10-01.txt_30479 case: 2
Power words: ['note', 'end']
original:  note to self forgetting to take your wellbutrin and lexapro for two weeks is not the move  do not recommend
bupropion 2017-09-01~2017-10-01.txt_30479 case: 2
Power words: ['note', 'end']
original:  note to self forgetting to take your wellbutrin and lexapro for two weeks is not the move  do not recommend
bupropion 2017-09-01~2017-10-01.txt_30557 case: 2
Power words: ['without', 'alone']
original:  yeahhhh wellbutrin has that problem too i wouldnt take wellbutrin alone but with lex it gave me the good effect without the nasty effects
bupropion 2017-09-01~2017-10-01.txt_30557 case: 2
Power words: ['without', 'alone']
original:  yeahhhh wellbutrin has that problem too i wouldnt take wellbutrin alone but with lex it gave me the good effect without the nasty effects
bupropion 2017-09-01~2017-10-01.txt_30684 case: 2
Power words: ['end', 'never']
original:  took mg magnesium  kinds blend and slept  sound hours i have no need for wellbutrin anymore though i never 
bupropion 2017-09-01~2017-10-01.txt_30684 case: 2
Power words: ['end', 'never']
original:  took mg magnesium  kinds blend and slept  sound hours i have no need for wellbutrin anymore though i never 
bupropion 2017-09-01~2017-10-01.txt_30741 case: 2
Power words: ['sleep', 'fuck']
original:  two hours of sleep with popcorn being the only food i consumed  wellbutrin  it on fucking dx has maybe made me into a crazy person
bupropion 2017-09-01~2017-10-01.txt_30741 case: 2
Power words: ['sleep', 'fuck']
